,Order Number,Date of Order,Time of Order,Lineitem name,Accepts Marketing,Cancelled/Not,Currency,Financial Status,Fulfillment Status,Lineitem fulfillment status,Lineitem price,Lineitem quantity,Lineitem requires shipping,Outstanding Balance,Payment Method,Refunded Amount,Risk Level,Shipping,Shipping Country,Shipping Method,Source,Subtotal,Total,Category
2865,R-S-2603,17/12/2020,0:31:27,Basic Hoodie Sweat Coord - Espresso - M,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,130,1,1,0,Custom,0,Low,2,LB,Local shipping,Shopify_draft_order,130,132,Hoodie
2866,R-S-2604,17/12/2020,1:22:20,Basic Hoodie Sweat Coord - Black - S / Heavy,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,130,1,1,0,Custom,0,0,0,LB,0,Shopify_draft_order,0,0,Hoodie
2867,R-S-2604,17/12/2020,1:22:20,Basic Hoodie Sweat Coord - Mocha - M,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,130,1,1,0,Custom,0,0,0,LB,0,Shopify_draft_order,0,0,Hoodie
2868,R-S-2604,17/12/2020,1:22:20,Basic Hoodie Sweat Coord - Mocha - S,Yes,Not Cancelled,USD,Partially_refunded,Fulfilled,Pending,130,1,1,110,Custom,130,Low,2,LB,Local shipping,Shopify_draft_order,350,352,Hoodie
2869,R-S-2605,17/12/2020,2:02:11,Basic Hoodie Sweat Coord - Acai - M,No,Not Cancelled,USD,Partially_refunded,Fulfilled,Fulfilled,130,1,1,0,Custom,0,0,0,LB,0,Shopify_draft_order,0,0,Hoodie
2870,R-S-2605,17/12/2020,2:02:11,Basic Hoodie Sweat Coord - Flamingo Pink - M,Yes,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,130,1,1,0,Custom,0,Low,2,LB,Local shipping,Web,260,262,Hoodie
2871,R-S-2606,17/12/2020,2:03:21,Little Fighter Sweatshirt - Black - 1-2 Years,Yes,Not Cancelled,USD,Pending,Unfulfilled,Pending,49,1,1,0.01,Custom,0,Low,0.01,LB,Free Shipping,Shopify_draft_order,0,0.01,Sweatshirt
2872,R-S-2606,17/12/2020,2:03:21,Little Sweatpants - Black - 1-2 Years,No,Not Cancelled,USD,Pending,Unfulfilled,Pending,39,1,1,0,Custom,0,0,0,LB,0,Shopify_draft_order,0,0,Sweat Pants
2873,R-S-2607,17/12/2020,2:54:04,Little Fighter Sweatshirt - Navy & Fuschia - 9-10 Years,Yes,Cancelled,USD,Voided,Unfulfilled,Pending,49,1,1,178,Manual,0,Low,2,LB,Local shipping,Iphone,176,178,Sweatshirt
2874,R-S-2607,17/12/2020,2:54:04,Little Fighter Sweatshirt - Navy & White - 5-6 Years,No,Not Cancelled,USD,Voided,Unfulfilled,Pending,49,1,1,0,Manual,0,0,0,LB,0,Iphone,0,0,Sweatshirt
2875,R-S-2607,17/12/2020,2:54:04,Little Sweatpants - Navy - 5-6 Years,No,Not Cancelled,USD,Voided,Unfulfilled,Pending,39,1,1,0,Manual,0,0,0,LB,0,Iphone,0,0,Sweat Pants
2876,R-S-2607,17/12/2020,2:54:04,Little Sweatpants - Navy - 9-10 Years,No,Not Cancelled,USD,Voided,Unfulfilled,Pending,39,1,1,0,Manual,0,0,0,LB,0,Iphone,0,0,Sweat Pants
2877,R-S-2608,17/12/2020,3:17:16,Little Fighter Sweatshirt - Military - 1-2 Years,Yes,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,49,1,1,0,Manual,0,Low,0,LB,0,Iphone,0,0,Sweatshirt
2878,R-S-2609,17/12/2020,11:21:51,Basic Hoodie Sweat Coord - Espresso - L,Yes,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,130,1,1,0,Custom,0,Low,2,LB,Local shipping,Web,130,132,Hoodie
2879,R-S-2610,17/12/2020,11:24:59,Basic Hoodie Sweat Coord - Flamingo Pink - S,Yes,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,130,1,1,0,Custom,0,Low,2,LB,Local shipping,Web,130,132,Hoodie
2880,R-S-2611,17/12/2020,11:50:57,Little Fighter Sweatshirt - Black Glitter - 3-4 Years,Yes,Not Cancelled,USD,Refunded,Fulfilled,Fulfilled,49,1,1,0,Custom,116,Low,2,LB,Local shipping,Web,114,116,Sweatshirt
2881,R-S-2611,17/12/2020,11:50:57,Navy & White Fighter Sweatshirt - M,No,Not Cancelled,USD,Refunded,Fulfilled,Fulfilled,65,1,1,0,Custom,0,0,0,LB,0,Web,0,0,Sweatshirt
2882,R-S-2612,17/12/2020,13:13:49,Basic Hoodie Sweat Coord - Blue Fog - M,Yes,Not Cancelled,USD,Partially_refunded,Fulfilled,Pending,83,1,1,0,Custom + manual,166,Low,2,LB,Local shipping,Web,166,168,Hoodie
2883,R-S-2612,17/12/2020,13:13:49,Basic Hoodie Sweat Coord - Blue Fog - S,No,Not Cancelled,USD,Partially_refunded,Fulfilled,Fulfilled,83,1,1,0,Custom + manual,0,0,0,LB,0,Web,0,0,Hoodie
2884,R-S-2613,17/12/2020,15:22:13,Basic Hoodie Sweat Coord - Blue Fog - S,Yes,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,83,1,1,0,Custom,0,Low,2,LB,Local shipping,Web,74.7,76.7,Hoodie
2885,R-S-2614,17/12/2020,16:23:41,Basic Sweat Coord - Ice Blue - M,Yes,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,110,1,1,0,Custom,0,Low,2,LB,Local shipping,Web,110,112,Sweat Coord
2886,R-S-2615,17/12/2020,16:57:35,Oversized Polo Shirt - White - S,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,49,1,1,0,Custom,0,Low,2,LB,Local shipping,Web,49,51,Sweat Pants
2887,R-S-2616,17/12/2020,18:42:04,Little Fighter Sweatshirt - Oxblood - 3-4 Years,Yes,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,49,1,1,0,Custom,0,Low,2,LB,Local shipping,Web,49,51,Sweatshirt
2888,R-S-2617,17/12/2020,19:17:18,Basic Hoodie Sweat Coord - Blue Fog - L,No,Not Cancelled,USD,Partially_refunded,Fulfilled,Fulfilled,83,1,1,0,Custom,83,Low,2,LB,Local shipping,Web,83,85,Hoodie
2889,R-S-2618,18/12/2020,8:57:54,Wool Blend Metallic Beanie - Black & Silver,Yes,Not Cancelled,USD,Partially_refunded,Fulfilled,Fulfilled,25,1,1,0,Custom,25,Low,2,LB,Local shipping,Web,25,27,Beanie
2890,R-S-2619,18/12/2020,16:19:47,Little Fighter Sweatshirt - Navy & Fuschia - 9-10 Years,Yes,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,49,1,1,0,Custom,0,Low,0,LB,Free Shipping,Shopify_draft_order,98,98,Sweatshirt
2891,R-S-2619,18/12/2020,16:19:47,Little Fighter Sweatshirt - Navy & White - 5-6 Years,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,49,1,1,0,Custom,0,0,0,LB,0,Shopify_draft_order,0,0,Sweatshirt
2892,R-S-2619,18/12/2020,16:19:47,Little Sweatpants - Navy - 5-6 Years,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,39,1,1,0,Custom,0,0,0,LB,0,Shopify_draft_order,0,0,Sweat Pants
2893,R-S-2619,18/12/2020,16:19:47,Little Sweatpants - Navy - 9-10 Years,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,39,1,1,0,Custom,0,0,0,LB,0,Shopify_draft_order,0,0,Sweat Pants
2894,R-S-2620,18/12/2020,19:36:28,Basic Hoodie Sweat Coord - Blue Fog - S,Yes,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,83,1,1,0,Custom,0,Low,2,LB,Local shipping,Web,83,85,Hoodie
2895,R-S-2621,18/12/2020,19:41:25,Basic Hoodie Sweat Coord - Blue Fog - M,Yes,Not Cancelled,USD,Partially_refunded,Fulfilled,Fulfilled,83,1,1,0,Custom,66.4,Low,2,LB,Local shipping,Web,170.4,172.4,Hoodie
2896,R-S-2621,18/12/2020,19:41:25,Basic Hoodie Sweat Coord - Espresso - L,No,Not Cancelled,USD,Partially_refunded,Fulfilled,Fulfilled,130,1,1,0,Custom,0,0,0,LB,0,Web,0,0,Hoodie
2897,R-S-2622,19/12/2020,2:18:06,Basic Oversized Sweatshirt - White - M,No,Not Cancelled,USD,Partially_refunded,Fulfilled,Pending,53,1,1,0,Custom,0,0,0,LB,0,Web,0,0,Sweatshirt
2898,R-S-2622,19/12/2020,2:18:06,Basic Sweat Coord - Cream - M,Yes,Not Cancelled,USD,Paid,Unfulfilled,Pending,130,1,1,0,Custom,0,Low,0,LB,0,Iphone,0,0,Sweat Coord
2899,R-S-2622,19/12/2020,2:18:06,Black Statement Sweatshirt - L,No,Not Cancelled,USD,Paid,Unfulfilled,Pending,65,1,1,0,Custom,0,0,0,LB,0,Iphone,0,0,Sweatshirt
2900,R-S-2623,19/12/2020,2:20:04,Black Glitter Fighter Sweatshirt - L,No,Not Cancelled,USD,Paid,Unfulfilled,Fulfilled,65,1,1,0,Custom,0,0,0,LB,0,Iphone,0,0,Sweatshirt
2901,R-S-2623,19/12/2020,2:20:04,Oxblood Fighter Sweatshirt - L,Yes,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,65,1,1,0,Custom,0,Low,0,LB,0,Iphone,0,0,Sweatshirt
2902,R-S-2624,19/12/2020,12:12:40,Basic Hoodie Sweat Coord - Flamingo Pink - L,Yes,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,130,1,1,0,Custom,0,Low,2,LB,Local shipping,Web,130,132,Hoodie
2903,R-S-2625,19/12/2020,13:41:02,Basic Hoodie Sweat Coord - Blue Fog - L,Yes,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,83,1,1,0,Custom,0,Low,2,LB,Local shipping,Web,41.5,43.5,Hoodie
2904,R-S-2626,19/12/2020,15:30:04,Basic Hoodie Sweat Coord - Mocha - L,Yes,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,130,1,1,0,Custom,0,Low,2,LB,Local shipping,Web,130,132,Hoodie
2905,R-S-2627,20/12/2020,0:07:37,Black Glitter Fighter Sweatshirt - L,Yes,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,65,1,1,0,Custom,0,Low,2,LB,Local shipping,Web,65,67,Sweatshirt
2906,R-S-2628,20/12/2020,14:33:58,Palazzo Sweat Coord - Baby Pink - L,Yes,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,130,1,1,0,Manual,0,Low,2,LB,Local shipping,Iphone,130,132,Sweat Coord
2907,R-S-2629,20/12/2020,22:14:18,Little Fighter Sweatshirt - Navy & White - 7-8 Years,Yes,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,49,1,1,0,Custom,0,Low,0,LB,0,Shopify_draft_order,88,88,Sweatshirt
2908,R-S-2629,20/12/2020,22:14:18,Little Sweatpants - Navy - 7-8 Years,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,39,1,1,0,Custom,0,0,0,LB,0,Shopify_draft_order,0,0,Sweat Pants
2909,R-S-2630,20/12/2020,22:22:15,Little Fighter Sweatshirt - Military - 5-6 Years,Yes,Cancelled,USD,Paid,Fulfilled,Fulfilled,49,1,1,0,Custom,0,Low,0,LB,0,Shopify_draft_order,0,0,Sweatshirt
2910,R-S-2630,20/12/2020,22:22:15,Little Fighter Sweatshirt - Navy & White - 3-4 Years,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,49,1,1,0,Custom,0,0,0,LB,0,Shopify_draft_order,0,0,Sweatshirt
2911,R-S-2630,20/12/2020,22:22:15,Little Sweatpants - Military - 5-6 Years,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,39,1,1,0,Custom,0,0,0,LB,0,Shopify_draft_order,0,0,Sweat Pants
2912,R-S-2630,20/12/2020,22:22:15,Little Sweatpants - Navy - 3-4 Years,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,39,1,1,0,Custom,0,0,0,LB,0,Shopify_draft_order,0,0,Sweat Pants
2913,R-S-2630,20/12/2020,22:22:15,Military Fighter Sweatshirt - M,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,65,1,1,0,Custom,0,0,0,LB,0,Shopify_draft_order,0,0,Sweatshirt
2914,R-S-2631,20/12/2020,23:50:51,Basic Hoodie Sweat Coord - Black - M / Medium,Yes,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,130,1,1,0,Custom,0,Low,0,LB,0,Shopify_draft_order,310,310,Hoodie
2915,R-S-2631,20/12/2020,23:50:51,Basic Hoodie Sweat Coord - Blue Fog - L,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,83,1,1,0,Custom,0,0,0,LB,0,Shopify_draft_order,0,0,Hoodie
2916,R-S-2631,20/12/2020,23:50:51,Basic Hoodie Sweat Coord - Marshmallow Pink - M,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,130,1,1,0,Custom,0,0,0,LB,0,Shopify_draft_order,0,0,Hoodie
2917,R-S-2632,21/12/2020,2:32:36,Emerald & Fuschia Fighter Sweatshirt - M,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,65,1,1,0,Custom,0,Low,2,LB,Local shipping,Web,114,116,Sweatshirt
2918,R-S-2632,21/12/2020,2:32:36,Little Fighter Sweatshirt - Emerald - 5-6 Years,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,49,1,1,0,Custom,0,0,0,LB,0,Web,0,0,Sweatshirt
2919,R-S-2633,21/12/2020,11:16:34,Black Statement Sweatshirt - L,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,65,1,1,0,Custom,0,Low,2,LB,Local shipping,Web,153,155,Sweatshirt
2920,R-S-2633,21/12/2020,11:16:34,Little Fighter Sweatshirt - Black - 7-8 Years,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,49,1,1,0,Custom,0,0,0,LB,0,Web,0,0,Sweatshirt
2921,R-S-2633,21/12/2020,11:16:34,Little Sweatpants - Black - 9-10 Years,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,39,1,1,0,Custom,0,0,0,LB,0,Web,0,0,Sweat Pants
2922,R-S-2634,21/12/2020,13:12:36,Alpha Basic Longsleeve Tshirt - White - M,Yes,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,25,1,1,0,Custom,0,Low,2,LB,Local shipping,Shopify_draft_order,105,107,Sweat Pants
2923,R-S-2634,21/12/2020,13:12:36,Boyfriend Shirt - Blue Pattern - OS,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,30,1,1,0,Custom,0,0,0,LB,0,Shopify_draft_order,0,0,Sweat Pants
2924,R-S-2634,21/12/2020,13:12:36,Gamma Basic Longsleeve Tshirt - Black - S,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,25,1,1,0,Custom,0,0,0,LB,0,Shopify_draft_order,0,0,Sweat Pants
2925,R-S-2634,21/12/2020,13:12:36,Gamma Basic Longsleeve Tshirt - White - S,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,25,1,1,0,Custom,0,0,0,LB,0,Shopify_draft_order,0,0,Sweat Pants
2926,R-S-2635,21/12/2020,14:03:45,Basic Hoodie Sweat Coord - Flamingo Pink - S,Yes,Not Cancelled,USD,Paid,Fulfilled,Pending,130,1,1,110,Custom,0,Low,2,LB,Local shipping,Shopify_draft_order,255,257,Hoodie
2927,R-S-2635,21/12/2020,14:03:45,Basic Sweat Coord - Defected Items - Marshmallow Pink S,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,96,1,1,0,Custom,0,0,0,LB,0,Shopify_draft_order,0,0,Sweat Coord
2928,R-S-2635,21/12/2020,14:03:45,Oxblood Fighter Sweatshirt - L,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,65,1,1,0,Custom,0,0,0,LB,0,Shopify_draft_order,0,0,Sweatshirt
2929,R-S-2636,21/12/2020,16:33:45,Basic Hoodie Sweat Coord - Acai - S,Yes,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,130,1,1,0,Custom,0,Low,2,LB,Local shipping,Web,130,132,Hoodie
2930,R-S-2637,21/12/2020,22:29:14,Black Glitter Fighter Sweatshirt - M,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,65,1,1,0,Custom,0,0,0,LB,0,Web,0,0,Sweatshirt
2931,R-S-2637,21/12/2020,22:29:14,Wool Blend Metallic Beanie - Black & Silver,Yes,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,25,1,1,0,Custom,0,Low,2,LB,Local shipping,Web,90,92,Beanie
2932,R-S-2638,21/12/2020,22:41:54,Basic Hoodie Sweat Coord - Blue Fog - M,Yes,Cancelled,USD,Voided,Unfulfilled,Pending,83,1,1,85,Custom,0,Low,2,LB,Local shipping,Web,83,85,Hoodie
2933,R-S-2639,21/12/2020,23:01:37,Little Fighter Sweatshirt - Military - 7-8 Years,Yes,Cancelled,USD,Voided,Unfulfilled,Pending,49,1,1,51,Custom,0,Low,2,LB,Local shipping,Web,49,51,Sweatshirt
2934,R-S-2640,22/12/2020,1:48:30,Basic Hoodie Sweat Coord - Flamingo Pink - M,Yes,Not Cancelled,USD,Partially_refunded,Fulfilled,Fulfilled,130,1,1,0,Custom,130,Low,2,LB,Local shipping,Shopify_draft_order,130,132,Hoodie
2935,R-S-2641,22/12/2020,13:02:11,Basic Sweat Coord - North Atlantic - M,Yes,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,130,1,1,0,Custom,0,Low,2,LB,Local shipping,Shopify_draft_order,117,119,Sweat Coord
2936,R-S-2642,22/12/2020,13:40:17,Basic Hoodie Sweat Coord - Blue Fog - M,Yes,Not Cancelled,USD,Paid,Fulfilled,Pending,83,1,1,83,Custom,0,Low,2,LB,Local shipping,Shopify_draft_order,132,134,Hoodie
2937,R-S-2642,22/12/2020,13:40:17,Little Fighter Sweatshirt - Military - 7-8 Years,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,49,1,1,0,Custom,0,0,0,LB,0,Shopify_draft_order,0,0,Sweatshirt
2938,R-S-2643,22/12/2020,17:56:14,Anya Hoodie Sweatshirt in Charcoal - M,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,59,1,1,0,Custom,0,0,0,LB,0,Shopify_draft_order,0,0,Hoodie
2939,R-S-2643,22/12/2020,17:56:14,Anya Slit Sweatshirt in Charcoal - L,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,55,1,1,0,Custom,0,0,0,LB,0,Shopify_draft_order,0,0,Sweatshirt
2940,R-S-2643,22/12/2020,17:56:14,Wide Sweatpants in Charcoal - L,No,Cancelled,USD,Voided,Fulfilled,Fulfilled,40,1,1,154,Manual,0,Low,0,LB,0,Iphone,154,154,Sweat Pants
2941,R-S-2644,22/12/2020,20:00:00,Basic Hoodie Sweat Coord - Orchid - M,Yes,Not Cancelled,USD,Refunded,Fulfilled,Pending,130,1,1,117,Custom,119,Low,2,LB,Local shipping,Web,234,236,Hoodie
2942,R-S-2644,22/12/2020,20:00:00,Palazzo Sweat Coord - Purple Marl - S,No,Not Cancelled,USD,Refunded,Fulfilled,Fulfilled,130,1,1,0,Custom,0,0,0,LB,0,Web,0,0,Sweat Coord
2943,R-S-2645,22/12/2020,23:25:23,Black & White Fighter Sweatshirt - L,Yes,Not Cancelled,USD,Pending,Fulfilled,Fulfilled,65,1,1,40,Custom,0,Low,0,LB,0,Shopify_draft_order,40,40,Sweatshirt
2944,R-S-2645,22/12/2020,23:25:23,Wide Sweatpants in Black - XL,No,Not Cancelled,USD,Pending,Fulfilled,Fulfilled,40,1,1,0,Custom,0,0,0,LB,0,Shopify_draft_order,0,0,Sweat Pants
2945,R-S-2646,22/12/2020,23:45:34,Black & White Fighter Sweatshirt - L,No,Not Cancelled,USD,Pending,Fulfilled,Fulfilled,65,1,1,0,Custom,0,0,0,LB,0,Shopify_draft_order,0,0,Sweatshirt
2946,R-S-2646,22/12/2020,23:45:34,Emerald & White Fighter Sweatshirt - M,No,Not Cancelled,USD,Pending,Fulfilled,Fulfilled,65,1,1,0,Custom,0,0,0,LB,0,Shopify_draft_order,0,0,Sweatshirt
2947,R-S-2646,22/12/2020,23:45:34,Little Fighter Sweatshirt - Emerald - 9-10 Years,No,Not Cancelled,USD,Pending,Fulfilled,Pending,49,1,1,0,Custom,0,0,0,LB,0,Shopify_draft_order,0,0,Sweatshirt
2948,R-S-2646,22/12/2020,23:45:34,Little Sweatpants - Black - 3-4 Years,Yes,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,39,1,1,0,Custom,0,Low,0,LB,0,Shopify_draft_order,104,104,Sweat Pants
2949,R-S-2647,23/12/2020,0:19:21,Basic Sweat Coord - Cream - M,Yes,Cancelled,USD,Refunded,Unfulfilled,Pending,130,1,1,0,Custom,95,Low,0,LB,0,Shopify_draft_order,95,95,Sweat Coord
2950,R-S-2647,23/12/2020,0:19:21,Black Statement Sweatshirt - L,No,Not Cancelled,USD,Refunded,Unfulfilled,Pending,65,1,1,0,Custom,0,0,0,LB,0,Shopify_draft_order,0,0,Sweatshirt
2951,R-S-2648,23/12/2020,1:49:13,Emerald & White Fighter Sweatshirt - M,Yes,Not Cancelled,USD,Partially_paid,Fulfilled,Fulfilled,65,1,1,1,Gift card + custom,0,Low,2,LB,Local shipping,Web,65,67,Sweatshirt
2952,R-S-2649,23/12/2020,1:54:25,Little Fighter Sweatshirt - Military - 5-6 Years,Yes,Cancelled,USD,Voided,Unfulfilled,Pending,49,1,1,51,Custom,0,Low,2,LB,Local shipping,Shopify_draft_order,49,51,Sweatshirt
2953,R-S-2650,23/12/2020,11:33:19,Little Fighter Sweatshirt - Black - 5-6 Years,No,Not Cancelled,USD,Partially_refunded,Fulfilled,Fulfilled,49,1,1,0,Custom,44.1,Low,0,LB,0,Shopify_draft_order,79.2,79.2,Sweatshirt
2954,R-S-2650,23/12/2020,11:33:19,Little Sweatpants - Navy - 5-6 Years,No,Not Cancelled,USD,Partially_refunded,Fulfilled,Fulfilled,39,1,1,0,Custom,0,0,0,LB,0,Shopify_draft_order,0,0,Sweat Pants
2955,R-S-2651,23/12/2020,12:44:50,Little Sweatpants - Navy - 3-4 Years,Yes,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,39,1,1,0,Custom,0,Low,0,LB,0,Shopify_draft_order,0,0,Sweat Pants
2956,R-S-2652,23/12/2020,15:26:53,Gamma Basic Longsleeve Tshirt - Black - L,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,25,1,1,0,Custom,0,0,0,LB,0,Shopify_draft_order,0,0,Sweat Pants
2957,R-S-2652,23/12/2020,15:26:53,Wool Blend Metallic Beanie - Beige,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,25,1,1,0,Custom,0,Low,2,LB,Local shipping,Web,75,77,Beanie
2958,R-S-2652,23/12/2020,15:26:53,Wool Blend Metallic Beanie - Grey,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,25,1,1,0,Custom,0,0,0,LB,0,Web,0,0,Beanie
2959,R-S-2653,23/12/2020,18:26:46,Basic Sweat Coord - Green Tea - M,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,130,1,1,0,Custom,0,0,0,LB,0,Web,0,0,Sweat Coord
2960,R-S-2653,23/12/2020,18:26:46,Basic Sweat Coord - Ice Blue - M,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,110,1,1,0,Custom,0,0,0,LB,0,Web,0,0,Sweat Coord
2961,R-S-2653,23/12/2020,18:26:46,Beige Maxi Knit Dress - Sample,Yes,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,75,1,1,0,Manual,0,Low,0,LB,0,Iphone,455,455,Dress
2962,R-S-2653,23/12/2020,18:26:46,Grey Maxi Knitted Dress,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,75,1,1,0,Manual,0,0,0,LB,0,Iphone,0,0,Dress
2963,R-S-2653,23/12/2020,18:26:46,Military Fighter Sweatshirt - L,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,65,1,1,0,Manual,0,0,0,LB,0,Iphone,0,0,Sweatshirt
2964,R-S-2654,25/12/2020,10:07:47,Little Fighter Sweatshirt - Oxblood - 9-10 Years,Yes,Cancelled,USD,Voided,Unfulfilled,Pending,49,1,1,51,Custom,0,Low,2,LB,Local shipping,Web,49,51,Sweatshirt
2965,R-S-2655,25/12/2020,15:21:31,Black Sweatpants - S,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,25,1,1,0,Gift card + custom,0,Low,2,LB,Local shipping,Web,65,67,Sweat Pants
2966,R-S-2655,25/12/2020,15:21:31,Wide Sweatpants in Beige - M,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,40,1,1,0,Gift card + custom,0,0,0,LB,0,Web,0,0,Sweat Pants
2967,R-S-2656,25/12/2020,22:00:24,Balloon Shirt - Blue Pattern - OS,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,35,1,1,0,Gift card + custom,0,0,0,LB,0,Web,0,0,Sweat Pants
2968,R-S-2656,25/12/2020,22:00:24,Balloon Shirt - Sage - OS,Yes,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,35,1,1,0,Custom,0,Low,2,LB,Local shipping,Web,142.2,144.2,Sweat Pants
2969,R-S-2656,25/12/2020,22:00:24,Black Meem Asymmetric Top - OS,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,49,1,1,0,Custom,0,0,0,LB,0,Web,0,0,Top
2970,R-S-2656,25/12/2020,22:00:24,Blue Oh My Shirtdress! - OS,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,39,1,1,0,Custom,0,0,0,LB,0,Web,0,0,Shirtdress
2971,R-S-2657,25/12/2020,22:25:34,Basic Hoodie Sweat Coord - Marshmallow Pink - S,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,130,1,1,0,Custom,0,0,0,LB,0,Web,0,0,Hoodie
2972,R-S-2657,25/12/2020,22:25:34,Freedom Silk Scarf - Double,Yes,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,100,1,1,0,Custom,0,Low,2,LB,Local shipping,Web,171,173,Scarf
2973,R-S-2657,25/12/2020,22:25:34,Linen Ruby Coord Set - Navy - M,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,90,1,1,0,Custom,0,0,0,LB,0,Web,0,0,Set
2974,R-S-2658,26/12/2020,0:18:12,Black Glitter Fighter Sweatshirt - L,Yes,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,65,1,1,0,Custom,0,Low,2,LB,Local shipping,Web,65,67,Sweatshirt
2975,R-S-2659,26/12/2020,0:48:24,Palazzo Sweat Coord - Purple Marl - L,Yes,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,130,1,1,0,Custom,0,Low,2,LB,Local shipping,Shopify_draft_order,117,119,Sweat Coord
2976,R-S-2660,26/12/2020,11:02:57,Basic Hoodie Sweat Coord - Marshmallow Pink - L,Yes,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,130,1,1,0,Custom,0,Low,2,LB,Local shipping,Web,130,132,Hoodie
2977,R-S-2661,26/12/2020,12:11:00,Basic Sweat Coord - Ice Blue - L,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,110,1,1,0,Manual,0,Low,2,LB,Local shipping,Iphone,110,112,Sweat Coord
2978,R-S-2662,26/12/2020,12:12:22,Black Glitter Fighter Sweatshirt - L,Yes,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,65,1,1,0,Custom,0,Low,2,LB,Local shipping,Web,58.5,60.5,Sweatshirt
2979,R-S-2663,26/12/2020,13:59:13,Black Statement Sweatshirt - L,Yes,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,65,1,1,0,Custom,0,Low,0,LB,0,Shopify_draft_order,130,130,Sweatshirt
