,Unnamed: 0,Order Number,Date of Order,Time of Order,Lineitem name,Accepts Marketing,Cancelled/Not,Currency,Financial Status,Fulfillment Status,Lineitem fulfillment status,Lineitem price,Lineitem quantity,Lineitem requires shipping,Outstanding Balance,Payment Method,Refunded Amount,Risk Level,Shipping,Shipping Country,Shipping Method,Source,Subtotal,Total,Category,Month of Order,Year of Order
382,382,R-S-1205,11/10/2018,11:17:44,Hi-Lo White Top - S,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,25,1,1,0,Custom,0,Low,3,LB,Top speed,Shopify_draft_order,25,28,Top,10,2018
383,383,R-S-1206,11/10/2018,11:18:35,Black Slim Sweat Pants - M,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,15,1,1,0,Custom,0,Low,3,LB,Top speed,Shopify_draft_order,30,33,Pants,10,2018
384,384,R-S-1206,11/10/2018,11:18:35,Black Sweat Pants - M,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,15,1,1,0,Custom,0,0,0,LB,Local shipping,Shopify_draft_order,0,0,Pants,10,2018
385,385,R-S-1207,11/10/2018,11:26:13,Pleated Pink & Silver Ensemble - S,No,Cancelled,USD,Voided,Unfulfilled,Pending,100,1,1,103,Custom,0,Low,3,LB,Local shipping,Shopify_draft_order,100,103,Ensemble,10,2018
386,386,R-S-1208,11/10/2018,11:37:19,Dark Green Velour Sweatsuit - L,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,80,1,1,0,Custom,0,Low,30,QA,Aramex,Shopify_draft_order,160,190,Sweatsuit,10,2018
387,387,R-S-1208,11/10/2018,11:37:19,Grey Sweat Suit - S,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,80,1,1,0,Custom,0,0,0,QA,Local shipping,Shopify_draft_order,0,0,Suit,10,2018
388,388,R-S-1209,13/10/2018,2:44:13,Dust Pink Phantom Co-ord - One Size,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,80,1,1,0,Manual,0,Low,0,LB,Local shipping,Iphone,80,80,Sweat Pants,10,2018
389,389,R-S-1210,04/11/2018,22:17:42,Dust Pink Phantom Co-ord - One Size,Yes,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,80,1,1,0,Custom,0,Low,3,LB,Top speed,Shopify_draft_order,95,98,Sweat Pants,11,2018
390,390,R-S-1210,04/11/2018,22:17:42,Grey Sweat Pants - M,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,15,1,1,0,Custom,0,0,0,LB,Local shipping,Shopify_draft_order,0,0,Pants,11,2018
391,391,R-S-1211,04/11/2018,22:30:42,Pleated Pink & Silver Ensemble - S,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,100,1,1,0,Custom,0,Low,3,LB,Top speed,Shopify_draft_order,100,103,Ensemble,11,2018
392,392,R-S-1212,05/11/2018,23:54:58,Diana Sweat Pants - M / Pink,Yes,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,25,1,1,0,Custom,0,Low,0,LB,Local shipping,Shopify_draft_order,25,25,Pants,11,2018
393,393,R-S-1213,12/11/2018,19:26:23,Blue Velour Sleeve Sweat Dress - OS,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,55,1,1,0,Custom,0,0,0,LB,Local shipping,Shopify_draft_order,0,0,Dress,11,2018
394,394,R-S-1213,12/11/2018,19:26:23,Pastel Blue Velour Pants - M,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,65,1,1,0,Checkout,0,Low,50,US,Aramex,Web,295,345,Pants,11,2018
395,395,R-S-1213,12/11/2018,19:26:23,Pastel Pink Velour Pants - L,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,65,1,1,0,Checkout,0,0,0,US,Local shipping,Web,0,0,Pants,11,2018
396,396,R-S-1213,12/11/2018,19:26:23,White Shirtdress with Pink Velour - L,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,50,1,1,0,Checkout,0,0,0,US,Local shipping,Web,0,0,Shirtdress,11,2018
397,397,R-S-1213,12/11/2018,19:26:23,White Sweatdress with Green Pearls - L,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,60,1,1,0,Checkout,0,0,0,US,Local shipping,Web,0,0,Sweatdress,11,2018
398,398,R-S-1214,13/11/2018,19:01:39,Pleated Pink & Silver Ensemble - S,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,100,1,1,0,Custom,0,Low,3,LB,Top speed,Shopify_draft_order,100,103,Ensemble,11,2018
399,399,R-S-1215,04/12/2018,12:31:08,Dust Pink Phantom Co-ord - One Size,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,80,1,1,0,Custom,0,Low,0,LB,Free shipping,Shopify_draft_order,80,80,Sweat Pants,12,2018
400,400,R-S-1216,04/12/2018,12:38:00,Fighter Sweatdress - Navy,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,55,1,1,0,Custom,0,Low,3,LB,Top speed,Shopify_draft_order,55,58,Sweatdress,12,2018
401,401,R-S-1217,08/12/2018,23:56:38,Fighter Sweatdress - Navy,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,55,1,1,0,Manual,0,Low,0,LB,Local shipping,Iphone,50,50,Sweatdress,12,2018
402,402,R-S-1219,09/12/2018,0:01:49,Fighter Sweatdress - Charcoal,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,55,1,1,0,Manual,0,Low,0,LB,Local shipping,Iphone,45,45,Sweatdress,12,2018
403,403,R-S-1220,09/12/2018,0:03:55,Pleated Pink & Silver Ensemble - M,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,100,1,1,0,Manual,0,Low,0,LB,Local shipping,Iphone,93,93,Ensemble,12,2018
404,404,R-S-1223,09/12/2018,0:14:24,Bordeaux Phantom Co-ord - One Size,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,80,1,1,0,Manual,0,Low,0,LB,Local shipping,Iphone,66,66,Sweat Pants,12,2018
405,405,R-S-1224,09/12/2018,0:15:07,Pastel Pink Velour Kimono,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,80,1,1,0,Manual,0,Low,0,LB,Local shipping,Iphone,91,91,Kimono,12,2018
406,406,R-S-1224,09/12/2018,0:15:07,Pastel Pink Velour Pants - M,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,65,1,1,0,Manual,0,0,0,LB,Local shipping,Iphone,0,0,Pants,12,2018
407,407,R-S-1225,09/12/2018,0:15:21,White Shirtdress With Tulle Sleeves - M,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,50,1,1,0,Manual,0,Low,0,LB,Local shipping,Iphone,46,46,Shirtdress,12,2018
408,408,R-S-1226,09/12/2018,0:15:34,Black Sweat Pants - L,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,15,1,1,0,Manual,0,0,0,LB,Local shipping,Iphone,0,0,Pants,12,2018
409,409,R-S-1226,09/12/2018,0:15:34,Black Sweatdress with Pearls - L,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,60,1,1,0,Manual,0,0,0,LB,Local shipping,Iphone,0,0,Sweatdress,12,2018
410,410,R-S-1226,09/12/2018,0:15:34,Regal Blue Velour Pants - M,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,65,1,1,0,Manual,0,Low,0,LB,Local shipping,Iphone,130,130,Pants,12,2018
411,411,R-S-1226,09/12/2018,0:15:34,Regal Blue Velour Robe Dress - M,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,100,1,1,0,Manual,0,0,0,LB,Local shipping,Iphone,0,0,Dress,12,2018
412,412,R-S-1227,09/12/2018,0:15:53,Lace Hoodie,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,50,1,0,0,Manual,0,Low,0,LB,Local shipping,Iphone,50,50,Hoodie,12,2018
413,413,R-S-1228,09/12/2018,0:16:06,Pink Boucle Coord Set,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,0,1,0,0,Manual,0,Low,0,LB,Local shipping,Iphone,0,0,Set,12,2018
414,414,R-S-1229,10/12/2018,12:06:35,Fighter Sweatdress - Navy,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,55,1,1,0,Custom,0,Low,0,LB,Local shipping,Shopify_draft_order,50,50,Sweatdress,12,2018
415,415,R-S-1230,17/12/2018,13:08:57,Fighter Sweatdress - Black,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,55,1,1,0,Custom,0,Low,0,LB,Local shipping,Shopify_draft_order,37,37,Sweatdress,12,2018
416,416,R-S-1231,23/12/2018,14:40:31,Basic White Shirtdress - S / White / Short,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,30,1,1,0,Custom,0,0,0,LB,Local shipping,Shopify_draft_order,0,0,Shirtdress,12,2018
417,417,R-S-1231,23/12/2018,14:40:31,White Basic Cotton Sweat Dress - White / M,Yes,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,45,1,1,0,Custom,0,Low,3,LB,Local shipping,Web,75,78,Dress,12,2018
418,418,R-S-1232,08/01/2019,12:49:16,Fighter Sweatdress - Charcoal,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,55,1,1,0,Custom,0,Low,3,LB,Local shipping,Shopify_draft_order,55,58,Sweatdress,1,2019
419,419,R-S-1233,08/01/2019,14:19:05,Basic Long Blue Shirtdress - L / Blue,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,30,1,1,0,Custom,0,0,0,LB,Local shipping,Shopify_draft_order,0,0,Shirtdress,1,2019
420,420,R-S-1233,08/01/2019,14:19:05,Belted Blue Shirtdress - L / Blue,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,25,1,1,0,Custom,0,0,0,LB,Local shipping,Shopify_draft_order,0,0,Shirtdress,1,2019
421,421,R-S-1233,08/01/2019,14:19:05,Joe Military Shirt Dress - Military / L,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,25,1,1,0,Custom,0,0,0,LB,Local shipping,Shopify_draft_order,0,0,Dress,1,2019
422,422,R-S-1233,08/01/2019,14:19:05,Mia Black Sweater Dress - L / Black,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,20,1,1,0,Custom,0,0,0,LB,Local shipping,Shopify_draft_order,0,0,Dress,1,2019
423,423,R-S-1233,08/01/2019,14:19:05,Mia White Sweater Dress - L / White,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,20,1,1,0,Custom,0,Low,3,LB,Local shipping,Shopify_draft_order,200,203,Dress,1,2019
424,424,R-S-1233,08/01/2019,14:19:05,Quilted Sweater Dress With Shirt Detail - M,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,45,1,1,0,Custom,0,0,0,LB,Local shipping,Shopify_draft_order,0,0,Dress,1,2019
425,425,R-S-1233,08/01/2019,14:19:05,Silk Jersey Dress - M / Black,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,35,1,1,0,Custom,0,0,0,LB,Local shipping,Shopify_draft_order,0,0,Dress,1,2019
426,426,R-S-1234,08/01/2019,14:19:50,Fighter Sweatdress - Navy,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,55,1,1,0,Custom,0,Low,3,LB,Local shipping,Shopify_draft_order,55,58,Sweatdress,1,2019
427,427,R-S-1235,11/01/2019,11:33:18,Fighter Sweatdress - Black,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,55,1,1,0,Custom,0,Low,3,LB,Top speed,Shopify_draft_order,110,113,Sweatdress,1,2019
428,428,R-S-1235,11/01/2019,11:33:18,Fighter Sweatdress - Charcoal,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,55,1,1,0,Custom,0,0,0,LB,Local shipping,Shopify_draft_order,0,0,Sweatdress,1,2019
429,429,R-S-1236,20/01/2019,20:11:31,Black Maxi Knitted Dress,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,80,1,1,0,Custom,0,Low,0,LB,Local shipping,Iphone,0,0,Dress,1,2019
430,430,R-S-1238,22/01/2019,21:44:08,Superwoman Scarf,Yes,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,60,1,0,0,Checkout,0,Low,0,LB,Local shipping,Web,60,60,Scarf,1,2019
431,431,R-S-1239,23/01/2019,12:49:42,Black Maxi Fleece Dress,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,80,1,1,0,Custom,0,Low,0,LB,Local shipping,Shopify_draft_order,45,45,Dress,1,2019
432,432,R-S-1240,23/01/2019,15:36:06,Navy Maxi Knitted Dress,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,80,1,1,0,Custom,0,Low,3,LB,Local shipping,Shopify_draft_order,80,83,Dress,1,2019
433,433,R-S-1241,23/01/2019,15:46:35,Black Knitted Jumper Dress,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,55,1,1,0,Custom,0,0,0,LB,Local shipping,Shopify_draft_order,0,0,Dress,1,2019
434,434,R-S-1241,23/01/2019,15:46:35,Burgundy Maxi Knitted Dress,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,80,1,1,0,Custom,0,0,0,LB,Local shipping,Shopify_draft_order,0,0,Dress,1,2019
435,435,R-S-1241,23/01/2019,15:46:35,Maxi Blue Shirtdress - M,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,60,1,1,0,Custom,0,Low,0,LB,Local shipping,Shopify_draft_order,241.5,241.5,Shirtdress,1,2019
436,436,R-S-1241,23/01/2019,15:46:35,Maxi Khaki Knitted Dress (Not Photographed),No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,90,1,0,0,Custom,0,0,0,LB,Local shipping,Shopify_draft_order,0,0,Dress,1,2019
437,437,R-S-1241,23/01/2019,15:46:35,Relaxed Teal Woolen Jacket,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,70,1,1,0,Custom,0,0,0,LB,Local shipping,Shopify_draft_order,0,0,Jacket,1,2019
438,438,R-S-1242,23/01/2019,15:59:50,Black Crop Top - Black / L,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,15,1,1,0,Custom,0,0,0,LB,Local shipping,Shopify_draft_order,0,0,Top,1,2019
439,439,R-S-1242,23/01/2019,15:59:50,Black Crop Top - Black / M,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,15,1,1,0,Custom,0,0,0,LB,Local shipping,Shopify_draft_order,0,0,Top,1,2019
440,440,R-S-1242,23/01/2019,15:59:50,Mia Silk Sweater Dress - S,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,35,1,1,0,Custom,0,Low,0,LB,Local shipping,Shopify_draft_order,45.5,45.5,Dress,1,2019
441,441,R-S-1243,24/01/2019,12:46:05,Military Maxi Knitted Dress,Yes,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,80,1,1,0,Custom,0,Low,3,LB,Local shipping,Shopify_draft_order,160,163,Dress,1,2019
442,442,R-S-1243,24/01/2019,12:46:05,Pink Maxi Knitted Dress,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,80,1,1,0,Custom,0,0,0,LB,Local shipping,Shopify_draft_order,0,0,Dress,1,2019
443,443,R-S-1244,24/01/2019,21:47:38,Tan Maxi Knitted Dress,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,80,1,1,0,Manual,0,Low,0,LB,Local shipping,Iphone,50,50,Dress,1,2019
444,444,R-S-1246,29/01/2019,2:04:05,Grey Knitted Co-ord Set,Yes,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,85,1,1,0,Manual,0,Low,0,LB,Local shipping,Iphone,210,210,Set,1,2019
445,445,R-S-1246,29/01/2019,2:04:05,Military Maxi Knitted Dress,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,80,1,1,0,Manual,0,0,0,LB,Local shipping,Iphone,0,0,Dress,1,2019
446,446,R-S-1246,29/01/2019,2:04:05,Pink Maxi Knitted Dress,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,80,1,1,0,Manual,0,0,0,LB,Local shipping,Iphone,0,0,Dress,1,2019
447,447,R-S-1247,29/01/2019,2:04:33,Beige Maxi Knitted Dress,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,80,1,1,0,Manual,0,Low,3,LB,Top speed,Iphone,160,163,Dress,1,2019
448,448,R-S-1247,29/01/2019,2:04:33,Black Maxi Knitted Dress,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,80,1,1,0,Manual,0,0,0,LB,Local shipping,Iphone,0,0,Dress,1,2019
449,449,R-S-1248,29/01/2019,2:04:49,Black Maxi Knitted Dress,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,80,1,1,0,Manual,0,0,0,LB,Local shipping,Iphone,0,0,Dress,1,2019
450,450,R-S-1248,29/01/2019,2:04:49,Pink Maxi Knitted Dress,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,80,1,1,0,Manual,0,Low,3,LB,Local shipping,Iphone,110,113,Dress,1,2019
451,451,R-S-1249,29/01/2019,11:05:22,Military Maxi Knitted Dress,Yes,Cancelled,USD,Voided,Unfulfilled,Pending,80,1,1,83,Custom,0,Low,3,LB,Local shipping,Shopify_draft_order,80,83,Dress,1,2019
452,452,R-S-1250,29/01/2019,11:06:24,Military Maxi Knitted Dress,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,80,1,1,0,Custom,0,Low,0,LB,Local shipping,Shopify_draft_order,0,0,Dress,1,2019
453,453,R-S-1251,29/01/2019,13:33:58,Military Maxi Knitted Dress,Yes,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,80,1,1,0,Custom,0,Low,0,LB,Local shipping,Shopify_draft_order,56,56,Dress,1,2019
454,454,R-S-1252,29/01/2019,14:04:46,Black Maxi Knitted Dress,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,80,1,1,0,Custom,0,0,0,LB,Local shipping,Shopify_draft_order,0,0,Dress,1,2019
455,455,R-S-1252,29/01/2019,14:04:46,Military Maxi Knitted Dress,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,80,1,1,0,Custom,0,0,0,LB,Local shipping,Shopify_draft_order,0,0,Dress,1,2019
456,456,R-S-1252,29/01/2019,14:04:46,Tan Maxi Knitted Dress,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,80,1,1,0,Custom,0,Low,0,LB,Local shipping,Shopify_draft_order,240,240,Dress,1,2019
457,457,R-S-1253,30/01/2019,11:50:41,Beige Maxi Knitted Dress,Yes,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,80,1,1,0,Custom,0,Low,3,LB,Local shipping,Shopify_draft_order,80,83,Dress,1,2019
458,458,R-S-1256,04/02/2019,14:11:40,Beige Maxi Knitted Dress,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,80,1,1,0,Custom,0,Low,0,LB,Local shipping,Shopify_draft_order,192,192,Dress,2,2019
459,459,R-S-1256,04/02/2019,14:11:40,Black Maxi Knitted Dress,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,80,1,1,0,Custom,0,0,0,LB,Local shipping,Shopify_draft_order,0,0,Dress,2,2019
460,460,R-S-1256,04/02/2019,14:11:40,Military Maxi Knitted Dress,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,80,1,1,0,Custom,0,0,0,LB,Local shipping,Shopify_draft_order,0,0,Dress,2,2019
461,461,R-S-1258,04/02/2019,14:13:55,Black & Gold Metallic Beanie,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,20,1,1,0,Custom,0,0,0,LB,Local shipping,Shopify_draft_order,0,0,Beanie,2,2019
462,462,R-S-1258,04/02/2019,14:13:55,Pink Metallic Beanie,Yes,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,20,1,1,0,Custom,0,Low,0,LB,Local shipping,Shopify_draft_order,30,30,Beanie,2,2019
463,463,R-S-1259,06/02/2019,22:07:33,Black Maxi Knitted Dress,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,80,1,1,0,Custom,0,0,0,LB,Local shipping,Shopify_draft_order,0,0,Dress,2,2019
464,464,R-S-1259,06/02/2019,22:07:33,Navy Maxi Knitted Dress,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,80,1,1,0,Custom,0,0,0,LB,Local shipping,Shopify_draft_order,0,0,Dress,2,2019
465,465,R-S-1259,06/02/2019,22:07:33,Pink Maxi Knitted Dress,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,80,1,1,0,Manual,0,Low,3,LB,Local shipping,Iphone,260,263,Dress,2,2019
466,466,R-S-1259,06/02/2019,22:07:33,Tan Maxi Knitted Dress,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,80,1,1,0,Manual,0,0,0,LB,Local shipping,Iphone,0,0,Dress,2,2019
467,467,R-S-1260,06/02/2019,22:08:48,Tan Maxi Knitted Dress,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,80,1,1,0,Manual,0,Low,0,LB,Local shipping,Iphone,0,0,Dress,2,2019
468,468,R-S-1261,07/02/2019,15:39:25,Beige Maxi Knitted Dress,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,80,1,1,0,Manual,0,Low,0,LB,Local shipping,Shopify_draft_order,0,0,Dress,2,2019
469,469,R-S-1261,07/02/2019,15:39:25,Fighter Sweatdress - Light Grey,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,55,1,1,0,Manual,0,0,0,LB,Local shipping,Shopify_draft_order,0,0,Sweatdress,2,2019
470,470,R-S-1262,07/02/2019,15:51:40,Beige Maxi Knitted Dress,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,80,1,1,0,Manual,0,0,0,LB,Local shipping,Shopify_draft_order,0,0,Dress,2,2019
471,471,R-S-1262,07/02/2019,15:51:40,Dust Pink Hi-Lo Shirtdress - L,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,85,1,1,0,Manual,0,0,0,LB,Local shipping,Shopify_draft_order,0,0,Shirtdress,2,2019
472,472,R-S-1262,07/02/2019,15:51:40,Fighter Sweatdress - Charcoal,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,55,1,1,0,Manual,0,0,0,LB,Local shipping,Shopify_draft_order,0,0,Sweatdress,2,2019
473,473,R-S-1262,07/02/2019,15:51:40,Military Maxi Knitted Dress,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,80,1,1,0,Manual,0,Low,0,AE,Local shipping,Shopify_draft_order,0,0,Dress,2,2019
474,474,R-S-1262,07/02/2019,15:51:40,Pink Skirt Pants - Pink / L,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,80,1,1,0,Manual,0,0,0,AE,Local shipping,Shopify_draft_order,0,0,Pants,2,2019
475,475,R-S-1263,08/02/2019,23:18:00,Black Velour Sweatsuit - M,No,Not Cancelled,USD,Partially_refunded,Fulfilled,Fulfilled,80,1,1,0,Custom,35,Low,0,LB,Local shipping,Shopify_draft_order,285,285,Sweatsuit,2,2019
476,476,R-S-1263,08/02/2019,23:18:00,Floral Shirtdress - M,No,Not Cancelled,USD,Partially_refunded,Fulfilled,Fulfilled,70,2,2,0,Custom,0,0,0,LB,Local shipping,Shopify_draft_order,0,0,Shirtdress,2,2019
477,477,R-S-1263,08/02/2019,23:18:00,Navy Culotte Pants - M,No,Not Cancelled,USD,Partially_refunded,Fulfilled,Fulfilled,80,1,1,0,Custom,0,0,0,LB,Local shipping,Shopify_draft_order,0,0,Pants,2,2019
478,478,R-S-1263,08/02/2019,23:18:00,Pink Milly Top - Pink / M,No,Not Cancelled,USD,Partially_refunded,Fulfilled,Fulfilled,35,1,1,0,Custom,0,0,0,LB,Local shipping,Shopify_draft_order,0,0,Top,2,2019
479,479,R-S-1263,08/02/2019,23:18:00,White Dress With Colored Guipure,No,Not Cancelled,USD,Partially_refunded,Fulfilled,Fulfilled,80,1,0,0,Custom,0,0,0,LB,Local shipping,Shopify_draft_order,0,0,Dress,2,2019
480,480,R-S-1264,10/02/2019,13:35:03,Basic Blue Shirtdress - S / Blue,No,Not Cancelled,USD,Partially_refunded,Fulfilled,Fulfilled,30,1,1,0,Custom,0,0,0,LB,Local shipping,Shopify_draft_order,0,0,Shirtdress,2,2019
481,481,R-S-1264,10/02/2019,13:35:03,Navy Maxi Knitted Dress,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,80,1,1,0,Checkout,0,Low,3,LB,Local shipping,Web,135,138,Dress,2,2019
482,482,R-S-1264,10/02/2019,13:35:03,Phantom Dress - Black / One Size / Short,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,25,1,1,0,Checkout,0,0,0,LB,Local shipping,Web,0,0,Dress,2,2019
483,483,R-S-1266,18/02/2019,19:19:08,Alaa Black Fighter Spectrum,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,55,1,1,0,Checkout,0,0,0,LB,Local shipping,Web,0,0,Sweat Pants,2,2019
484,484,R-S-1266,18/02/2019,19:19:08,Oxblood Fighter Top - L,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,55,1,1,0,Custom,0,Low,0,LB,Local shipping,Shopify_draft_order,80,80,Top,2,2019
485,485,R-S-1267,18/02/2019,19:21:53,Black Maxi Fleece Dress,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,80,1,1,0,Custom,0,Low,3,LB,Local shipping,Shopify_draft_order,80,83,Dress,2,2019
486,486,R-S-1268,19/02/2019,22:07:43,Black & White Fighter Top - M,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,55,1,1,0,Custom,0,Low,0,GB,Local shipping,Shopify_draft_order,0,0,Top,2,2019
487,487,R-S-1269,19/02/2019,22:09:01,Teal Fighter Top - M,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,55,1,1,0,Custom,0,Low,0,GB,Local shipping,Shopify_draft_order,0,0,Top,2,2019
488,488,R-S-1270,25/02/2019,14:25:47,Pink Maxi Knitted Dress,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,80,1,1,0,Checkout,0,Low,3,LB,Local shipping,Web,80,83,Dress,2,2019
489,489,R-S-1271,28/02/2019,21:12:24,Striped Black Skirt - M,No,Not Cancelled,USD,Paid,Partial,Fulfilled,40,1,1,0,Checkout,0,Low,3,LB,Local shipping,Web,70,73,Skirt,2,2019
490,490,R-S-1271,28/02/2019,21:12:24,White Oversized Maxi Dress - M / White,No,Not Cancelled,USD,Paid,Partial,Pending,30,1,1,0,Checkout,0,0,0,LB,Local shipping,Web,0,0,Dress,2,2019
491,491,R-S-1272,01/03/2019,20:01:11,Black & White Fighter Top - M,Yes,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,55,1,1,0,Custom,0,Low,3,LB,Local shipping,Web,55,58,Top,3,2019
492,492,R-S-1273,03/03/2019,10:21:44,Cape Gown - M / Black,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,200,1,1,0,Custom,0,0,0,LB,Local shipping,Web,0,0,Cape,3,2019
493,493,R-S-1273,03/03/2019,10:21:44,Oversized Draped Satin Dress - OS,Yes,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,40,1,1,0,Checkout,0,Low,0,BH,Free shipping,Web,550,550,Dress,3,2019
494,494,R-S-1273,03/03/2019,10:21:44,Patchwork Poncho,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,160,1,1,0,Checkout,0,0,0,BH,Local shipping,Web,0,0,Sweat Pants,3,2019
495,495,R-S-1273,03/03/2019,10:21:44,Phantom Top With Lace,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,70,1,1,0,Checkout,0,0,0,BH,Local shipping,Web,0,0,Top,3,2019
496,496,R-S-1273,03/03/2019,10:21:44,Pink Sweat Co-ord - M,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,80,1,1,0,Checkout,0,0,0,BH,Local shipping,Web,0,0,Sweat Pants,3,2019
