,Order Number,Date of Order,Time of Order,Lineitem name,Accepts Marketing,Cancelled/Not,Currency,Financial Status,Fulfillment Status,Lineitem fulfillment status,Lineitem price,Lineitem quantity,Lineitem requires shipping,Outstanding Balance,Payment Method,Refunded Amount,Risk Level,Shipping,Shipping Country,Shipping Method,Source,Subtotal,Total,Category
1622,R-S-1955,2020-08-08,23:48:17,Polo Shirt - White - L,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,79.0,1,1,0.0,Manual,0.0,0,0.0,LB,Local shipping,Iphone,0.0,0.0,Sweat Pants
1623,R-S-1956,2020-08-09,14:55:41,Boyfriend Shirt - Blue Pattern - M,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,59.0,1,1,0.0,Manual,0.0,Low,0.0,LB,Local shipping,Shopify_draft_order,29.5,29.5,Sweat Pants
1624,R-S-1957,2020-08-09,23:04:51,Polo Shirt - Aqua - S,Yes,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,79.0,1,1,0.0,Custom,0.0,Low,4.0,LB,Local shipping,Shopify_draft_order,158.0,162.0,Sweat Pants
1625,R-S-1957,2020-08-09,23:04:51,Polo Shirt - Orchid - M,No,Not Cancelled,USD,Paid,Fulfilled,Pending,79.0,1,1,0.0,Custom,0.0,0,0.0,LB,Local shipping,Shopify_draft_order,0.0,0.0,Sweat Pants
1626,R-S-1958,2020-08-10,12:15:53,Yasser Payment,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,20.0,1,0,0.0,Checkout,0.0,Low,0.0,LB,Local shipping,Web,20.0,20.0,Sweat Pants
1627,R-S-1959,2020-08-10,12:24:14,Yasser Payment,No,Not Cancelled,USD,Pending,Fulfilled,Fulfilled,40.0,1,0,40.0,Custom,0.0,Low,0.0,LB,Local shipping,Web,40.0,40.0,Sweat Pants
1628,R-S-1960,2020-08-10,12:40:26,Tan Oversized Shirt - S,Yes,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,75.0,1,1,0.0,Cash,0.0,Low,0.0,LB,Local shipping,Pos,100.0,100.0,Sweat Pants
1629,R-S-1960,2020-08-10,12:40:26,Tan Wide Pants - XL,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,55.0,1,1,0.0,Cash,0.0,0,0.0,LB,Local shipping,Pos,0.0,0.0,Pants
1630,R-S-1962,2020-08-10,12:53:35,Polo Shirt - Orchid - S,Yes,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,79.0,1,1,0.0,Cash,0.0,Low,0.0,LB,Local shipping,Pos,79.0,79.0,Sweat Pants
1631,R-S-1963,2020-08-10,12:57:34,Aqua Blue Ruffle Jacket,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,133.0,1,1,0.0,Cash,0.0,0,0.0,LB,Local shipping,Pos,0.0,0.0,Jacket
1632,R-S-1963,2020-08-10,12:57:34,Silk Paisley Top,Yes,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,250.0,1,1,0.0,Cash,0.0,Low,0.0,LB,Local shipping,Pos,300.0,300.0,Top
1633,R-S-1964,2020-08-10,13:08:50,Cotton Scarf-Plain,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,24.0,2,1,0.0,Cash,0.0,0,0.0,LB,Local shipping,Pos,0.0,0.0,Scarf
1634,R-S-1964,2020-08-10,13:08:50,Lace Cotton Scarf,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,33.0,1,1,0.0,Cash,0.0,0,0.0,LB,Local shipping,Pos,0.0,0.0,Scarf
1635,R-S-1964,2020-08-10,13:08:50,Polo Shirt - Lavender - S,Yes,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,79.0,1,1,0.0,Cash,0.0,Low,0.0,LB,Local shipping,Pos,129.0,129.0,Sweat Pants
1636,R-S-1965,2020-08-10,13:13:16,Navy Linen Shirt - M,Yes,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,59.0,1,1,0.0,Cash,0.0,Low,0.0,LB,Local shipping,Pos,57.0,57.0,Sweat Pants
1637,R-S-1966,2020-08-10,13:18:20,Balloon Shirt - Blue Pattern - OS,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,69.0,1,1,0.0,Cash,0.0,0,0.0,LB,Local shipping,Pos,0.0,0.0,Sweat Pants
1638,R-S-1966,2020-08-10,13:18:20,Pink Sweatpants - S,Yes,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,35.0,1,1,0.0,Cash,0.0,Low,0.0,LB,Local shipping,Pos,94.0,94.0,Sweat Pants
1639,R-S-1967,2020-08-11,14:41:38,Hussein Payment,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,30.0,1,0,0.0,Checkout,0.0,Low,0.0,LB,Local shipping,Web,30.0,30.0,Sweat Pants
1640,R-S-1968,2020-08-11,19:59:09,Balloon Shirt - Blue Pattern - OS,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,69.0,1,1,0.0,Checkout,0.0,0,0.0,LB,Local shipping,Web,0.0,0.0,Sweat Pants
1641,R-S-1968,2020-08-11,19:59:09,Linen Ruby Coord Set - Lavender - S,Yes,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,130.0,1,1,0.0,Custom,0.0,Low,4.0,LB,Local shipping,Web,278.0,282.0,Set
1642,R-S-1968,2020-08-11,19:59:09,Polo Shirt - Lavender - M,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,79.0,1,1,0.0,Custom,0.0,0,0.0,LB,Local shipping,Web,0.0,0.0,Sweat Pants
1643,R-S-1969,2020-08-12,03:07:36,BouclÌ© Ruby Coord Set - L,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,120.0,1,1,0.0,Manual,0.0,Low,4.0,LB,Local shipping,Iphone,193.0,197.0,Set
1644,R-S-1969,2020-08-12,03:07:36,Nude Oh My Shirtdress! - OS,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,73.0,1,1,0.0,Manual,0.0,0,0.0,LB,Local shipping,Iphone,0.0,0.0,Shirtdress
1645,R-S-1970,2020-08-12,03:11:02,Anya Phantom Sweatshirt in Indigo - L,Yes,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,79.0,1,1,0.0,Manual,0.0,Low,4.0,LB,Local shipping,Iphone,268.0,272.0,Sweatshirt
1646,R-S-1970,2020-08-12,03:11:02,Anya Slit Sweatshirt in Black - XL,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,79.0,1,1,0.0,Manual,0.0,0,0.0,LB,Local shipping,Iphone,0.0,0.0,Sweatshirt
1647,R-S-1970,2020-08-12,03:11:02,Wide Sweatpants in Black - XL,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,55.0,1,1,0.0,Manual,0.0,0,0.0,LB,Local shipping,Iphone,0.0,0.0,Sweat Pants
1648,R-S-1970,2020-08-12,03:11:02,Wide Sweatpants in Indigo - XL,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,55.0,1,1,0.0,Manual,0.0,0,0.0,LB,Local shipping,Iphone,0.0,0.0,Sweat Pants
1649,R-S-1971,2020-08-12,09:18:47,Balloon Shirt - Sage - OS,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,59.0,1,1,0.0,Manual,0.0,0,0.0,LB,Local shipping,Iphone,0.0,0.0,Sweat Pants
1650,R-S-1971,2020-08-12,09:18:47,Polo Shirt - White - M,Yes,Cancelled,USD,Voided,Fulfilled,Fulfilled,79.0,1,1,142.0,Custom,0.0,Low,4.0,LB,Local shipping,Web,138.0,142.0,Sweat Pants
1651,R-S-1973,2020-08-14,03:31:05,Polo Shirt - Orchid - L,Yes,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,79.0,1,1,0.0,Custom,0.0,Low,4.0,LB,Local shipping,Shopify_draft_order,79.0,83.0,Sweat Pants
1652,R-S-1974,2020-08-17,11:49:41,Balloon Shirt - Sage - OS,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,59.0,1,1,0.0,Custom,0.0,0,0.0,LB,Local shipping,Shopify_draft_order,0.0,0.0,Sweat Pants
1653,R-S-1974,2020-08-17,11:49:41,Oxblood Fighter Top - M,Yes,Not Cancelled,USD,Partially_paid,Fulfilled,Fulfilled,79.0,1,1,0.0,Custom,138.0,Low,4.0,LB,Local shipping,Web,217.0,221.0,Top
1654,R-S-1974,2020-08-17,11:49:41,Polo Shirt - White - L,No,Not Cancelled,USD,Partially_paid,Fulfilled,Fulfilled,79.0,1,1,0.0,Custom,0.0,0,0.0,LB,Local shipping,Web,0.0,0.0,Sweat Pants
1655,R-S-1975,2020-08-18,02:39:16,Polo Shirt - Black - S,Yes,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,79.0,1,1,0.0,Custom,0.0,Low,4.0,LB,Local shipping,Shopify_draft_order,79.0,83.0,Sweat Pants
1656,R-S-1976,2020-08-18,03:16:35,Statement Tshirt - Black - M,Yes,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,59.0,1,1,0.0,Custom,0.0,Low,4.0,LB,Local shipping,Shopify_draft_order,50.0,54.0,Sweat Pants
1657,R-S-1977,2020-08-19,11:48:41,Polo Shirt - Black - L,Yes,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,79.0,1,1,0.0,Custom,0.0,Low,4.0,LB,Local shipping,Shopify_draft_order,79.0,83.0,Sweat Pants
1658,R-S-1979,2020-08-20,14:19:13,Black Viscose Oversized Ruffled Shirt - L,Yes,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,75.0,1,1,0.0,Cash,0.0,Low,0.0,LB,Local shipping,Pos,120.0,120.0,Sweat Pants
1659,R-S-1979,2020-08-20,14:19:13,White Ruffled Shirtdress - L,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,55.0,1,1,0.0,Cash,0.0,0,0.0,LB,Local shipping,Pos,0.0,0.0,Shirtdress
1660,R-S-1981,2020-08-20,23:56:06,Polo Shirt - Black - M,Yes,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,79.0,2,1,79.0,Custom,0.0,Low,4.0,LB,Local shipping,Shopify_draft_order,237.0,241.0,Sweat Pants
1661,R-S-1981,2020-08-20,23:56:06,Polo Shirt - Black - S,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,79.0,1,1,0.0,Custom,0.0,0,0.0,LB,Local shipping,Shopify_draft_order,0.0,0.0,Sweat Pants
1662,R-S-1982,2020-08-22,17:01:01,Oxblood Statement Sweatshirt - M,Yes,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,79.0,1,1,0.0,Custom,0.0,Low,4.0,LB,Local shipping,Shopify_draft_order,79.0,83.0,Sweatshirt
1663,R-S-1983,2020-08-22,21:49:37,Riham Payment,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,35.0,1,0,0.0,Checkout,0.0,Low,0.0,LB,Local shipping,Web,35.0,35.0,Sweat Pants
1664,R-S-1985,2020-08-24,12:43:22,Longsleeve Me Here Now Tshirt - Black - L,Yes,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,79.0,1,1,79.0,Custom,0.0,Low,4.0,LB,Local shipping,Web,237.0,241.0,Sweat Pants
1665,R-S-1985,2020-08-24,12:43:22,Polo Shirt - Black - L,No,Not Cancelled,USD,Paid,Fulfilled,Pending,79.0,1,1,0.0,Custom,0.0,0,0.0,LB,Local shipping,Web,0.0,0.0,Sweat Pants
1666,R-S-1985,2020-08-24,12:43:22,Polo Shirt - Black - M,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,79.0,1,1,0.0,Custom,0.0,0,0.0,LB,Local shipping,Web,0.0,0.0,Sweat Pants
1667,R-S-1986,2020-08-24,22:33:45,Basic Slit Sweatshirt - White - S,Yes,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,69.0,1,1,0.0,Manual,0.0,Low,0.0,LB,Local shipping,Shopify_draft_order,157.0,157.0,Sweatshirt
1668,R-S-1986,2020-08-24,22:33:45,Gamma Basic Longsleeve Tshirt - Black - S,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,49.0,1,1,0.0,Manual,0.0,0,0.0,LB,Local shipping,Shopify_draft_order,0.0,0.0,Sweat Pants
1669,R-S-1986,2020-08-24,22:33:45,Gamma Basic Longsleeve Tshirt - White - S,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,49.0,1,1,0.0,Manual,0.0,0,0.0,LB,Local shipping,Shopify_draft_order,0.0,0.0,Sweat Pants
1670,R-S-1987,2020-08-24,22:38:34,Black & White Fighter Sweatshirt - L,Yes,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,120.0,1,1,0.0,Custom,0.0,Low,4.0,LB,Local shipping,Shopify_draft_order,59.0,63.0,Sweatshirt
1671,R-S-1987,2020-08-24,22:38:34,Fighter Tshirt - Black - L,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,59.0,1,1,0.0,Custom,0.0,0,0.0,LB,Local shipping,Shopify_draft_order,0.0,0.0,Sweat Pants
1672,R-S-1988,2020-08-24,22:50:07,Polo Shirt - Black - M,Yes,Cancelled,USD,Voided,Unfulfilled,Pending,79.0,1,1,69.0,Manual,0.0,Low,0.0,LB,Local shipping,Shopify_draft_order,69.0,69.0,Sweat Pants
1673,R-S-1989,2020-08-24,23:00:12,Victoria Skirt - Black / S,Yes,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,160.0,1,1,0.0,Cash,0.0,Low,0.0,LB,Local shipping,Pos,147.0,147.0,Skirt
1674,R-S-1990,2020-08-24,23:01:59,Black Pique Co-ord From Zipper,Yes,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,200.0,1,1,0.0,Cash,0.0,Low,0.0,LB,Local shipping,Pos,317.0,317.0,Sweat Pants
1675,R-S-1990,2020-08-24,23:01:59,Raspberry Ruffled Shirt - L,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,75.0,1,1,0.0,Cash,0.0,0,0.0,LB,Local shipping,Pos,0.0,0.0,Sweat Pants
1676,R-S-1990,2020-08-24,23:01:59,Raspberry Wide Pants - L,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,55.0,1,1,0.0,Cash,0.0,0,0.0,LB,Local shipping,Pos,0.0,0.0,Pants
1677,R-S-1991,2020-08-24,23:03:58,Crepe Silk Scarf,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,66.0,1,1,0.0,Cash,0.0,0,0.0,LB,Local shipping,Pos,0.0,0.0,Scarf
1678,R-S-1991,2020-08-24,23:03:58,Silk Jersey Dress - M / Black,Yes,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,120.0,1,1,0.0,Cash,0.0,Low,0.0,LB,Local shipping,Pos,146.0,146.0,Dress
1679,R-S-1992,2020-08-24,23:05:56,Fuschia Linen Shirt - L,Yes,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,49.0,1,1,0.0,Cash,0.0,Low,0.0,LB,Local shipping,Pos,49.0,49.0,Sweat Pants
1680,R-S-1994,2020-08-24,23:33:05,Beta Basic Longsleeve Tshirt - Black - M,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,49.0,1,1,0.0,Manual,0.0,Low,0.0,LB,Local shipping,Shopify_draft_order,101.5,101.5,Sweat Pants
1681,R-S-1994,2020-08-24,23:33:05,Black Viscose Oversized Shirt - S,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,75.0,1,1,0.0,Manual,0.0,0,0.0,LB,Local shipping,Shopify_draft_order,0.0,0.0,Sweat Pants
1682,R-S-1994,2020-08-24,23:33:05,Polo Shirt - Black - S,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,79.0,1,1,0.0,Manual,0.0,0,0.0,LB,Local shipping,Shopify_draft_order,0.0,0.0,Sweat Pants
1683,R-S-1995,2020-08-24,23:35:27,Alpha Basic Longsleeve Tshirt - Black - L,Yes,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,49.0,1,1,0.0,Manual,0.0,Low,0.0,LB,Local shipping,Shopify_draft_order,0.0,0.0,Sweat Pants
1684,R-S-1995,2020-08-24,23:35:27,Beta Basic Longsleeve Tshirt - Black - L,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,49.0,1,1,0.0,Manual,0.0,0,0.0,LB,Local shipping,Shopify_draft_order,0.0,0.0,Sweat Pants
1685,R-S-1995,2020-08-24,23:35:27,Polo Shirt - Black - L,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,79.0,1,1,0.0,Manual,0.0,0,0.0,LB,Local shipping,Shopify_draft_order,0.0,0.0,Sweat Pants
1686,R-S-1996,2020-08-24,23:36:34,Longsleeve Me Here Now Tshirt - Black - M,Yes,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,79.0,1,1,0.0,Manual,0.0,Low,0.0,LB,Local shipping,Shopify_draft_order,69.0,69.0,Sweat Pants
1687,R-S-1997,2020-08-25,15:26:59,Fighter Tshirt - Black - M,Yes,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,59.0,1,1,0.0,Custom,0.0,Low,4.0,LB,Local shipping,Web,59.0,63.0,Sweat Pants
1688,R-S-1998,2020-08-25,16:40:41,sample check,Yes,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,0.0,1,0,0.0,Custom,0.0,Low,4.0,LB,Local shipping,Shopify_draft_order,0.0,4.0,Sweat Pants
1689,R-S-1999,2020-08-25,17:19:42,Linen Ruby Coord Set - Sage - M,Yes,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,130.0,1,1,0.0,Custom,0.0,Low,4.0,LB,Local shipping,Shopify_draft_order,209.0,213.0,Set
1690,R-S-1999,2020-08-25,17:19:42,Longsleeve Me Here Now Tshirt - Black - M,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,79.0,1,1,0.0,Custom,0.0,0,0.0,LB,Local shipping,Shopify_draft_order,0.0,0.0,Sweat Pants
1691,R-S-2-1006,2019-11-23,15:10:29,Cream Hi-Lo Shirtdress - M,No,Not Cancelled,USD,Partially_paid,Fulfilled,Fulfilled,35.0,1,1,30.0,Custom,0.0,Low,0.0,LB,Local shipping,Pos,30.0,30.0,Shirtdress
1692,R-S-2-1009,2019-11-24,00:05:10,Cream Hi-Lo Shirtdress - M,Yes,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,35.0,1,1,0.0,Cash,0.0,Low,0.0,LB,Local shipping,Pos,30.0,30.0,Shirtdress
1693,R-S-2000,2020-08-25,17:43:35,Basic Tshirt - White - XL,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,39.0,1,1,0.0,Cash,0.0,0,0.0,LB,Local shipping,Pos,0.0,0.0,Sweat Pants
1694,R-S-2000,2020-08-25,17:43:35,Beta Basic Longsleeve Tshirt - White - L,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,49.0,1,1,0.0,Custom,0.0,Low,4.0,LB,Local shipping,Web,425.0,429.0,Sweat Pants
1695,R-S-2000,2020-08-25,17:43:35,Fuschia Linen Shirt - L,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,49.0,1,1,0.0,Custom,0.0,0,0.0,LB,Local shipping,Web,0.0,0.0,Sweat Pants
1696,R-S-2000,2020-08-25,17:43:35,Linen Ruby Coord Set - Navy - L,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,130.0,1,1,0.0,Custom,0.0,0,0.0,LB,Local shipping,Web,0.0,0.0,Set
1697,R-S-2000,2020-08-25,17:43:35,Longsleeve Statement Tshirt - Black - L,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,79.0,1,1,0.0,Custom,0.0,0,0.0,LB,Local shipping,Web,0.0,0.0,Sweat Pants
1698,R-S-2000,2020-08-25,17:43:35,Oversized Polo Shirt - Scarlet - L,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,79.0,1,1,0.0,Custom,0.0,0,0.0,LB,Local shipping,Web,0.0,0.0,Sweat Pants
1699,R-S-2001,2020-08-25,21:05:48,Fighter Tshirt - Black - L,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,59.0,1,1,0.0,Custom,0.0,Low,4.0,LB,Local shipping,Web,59.0,63.0,Sweat Pants
1700,R-S-2002,2020-08-26,01:37:22,Beta Basic Longsleeve Tshirt - White - L,Yes,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,49.0,1,1,0.0,Custom,0.0,Low,4.0,LB,Local shipping,Shopify_draft_order,169.0,173.0,Sweat Pants
1701,R-S-2002,2020-08-26,01:37:22,Slate Cotton Sweat Co-ord - L,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,120.0,1,1,0.0,Custom,0.0,0,0.0,LB,Local shipping,Shopify_draft_order,0.0,0.0,Sweat Pants
1702,R-S-2003,2020-08-26,12:01:53,Statement Tshirt - White - M,Yes,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,59.0,3,1,0.0,Custom,0.0,Low,4.0,LB,Local shipping,Web,177.0,181.0,Sweat Pants
1703,R-S-2004,2020-08-26,14:18:12,Statement Tshirt - White - M,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,59.0,1,1,0.0,Custom,0.0,Low,0.0,LB,Local shipping,Shopify_draft_order,0.0,0.0,Sweat Pants
1704,R-S-2005,2020-08-26,19:12:19,Oversized Polo Shirt - Olive - S,Yes,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,79.0,1,1,0.0,Custom,0.0,Low,4.0,LB,Local shipping,Shopify_draft_order,199.0,203.0,Sweat Pants
1705,R-S-2005,2020-08-26,19:12:19,Slate Cotton Sweat Co-ord - S,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,120.0,1,1,0.0,Custom,0.0,0,0.0,LB,Local shipping,Shopify_draft_order,0.0,0.0,Sweat Pants
1706,R-S-2006,2020-08-26,19:16:12,Alpha Basic Longsleeve Tshirt - White - M,Yes,Not Cancelled,USD,Paid,Fulfilled,Pending,49.0,1,1,297.0,Custom,0.0,Low,0.0,LB,Local shipping,Shopify_draft_order,444.0,444.0,Sweat Pants
1707,R-S-2006,2020-08-26,19:16:12,Basic Slit Sweatshirt - White - S,No,Not Cancelled,USD,Paid,Fulfilled,Pending,69.0,1,1,0.0,Custom,0.0,0,0.0,LB,Local shipping,Shopify_draft_order,0.0,0.0,Sweatshirt
1708,R-S-2006,2020-08-26,19:16:12,Beta Basic Longsleeve Tshirt - Black - M,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,49.0,1,1,0.0,Custom,0.0,0,0.0,LB,Local shipping,Shopify_draft_order,0.0,0.0,Sweat Pants
1709,R-S-2006,2020-08-26,19:16:12,Beta Basic Longsleeve Tshirt - White - M,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,49.0,2,1,0.0,Custom,0.0,0,0.0,LB,Local shipping,Shopify_draft_order,0.0,0.0,Sweat Pants
1710,R-S-2006,2020-08-26,19:16:12,Gamma Basic Longsleeve Tshirt - White - S,No,Not Cancelled,USD,Paid,Fulfilled,Pending,49.0,1,1,0.0,Custom,0.0,0,0.0,LB,Local shipping,Shopify_draft_order,0.0,0.0,Sweat Pants
1711,R-S-2006,2020-08-26,19:16:12,Linen Ruby Coord Set - Navy - S,No,Not Cancelled,USD,Paid,Fulfilled,Pending,130.0,1,1,0.0,Custom,0.0,0,0.0,LB,Local shipping,Shopify_draft_order,0.0,0.0,Set
1712,R-S-2007,2020-08-26,19:16:25,Aristotle Silk Scarf - Double,Yes,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,133.0,1,1,0.0,Custom,0.0,Low,4.0,LB,Local shipping,Shopify_draft_order,100.0,104.0,Scarf
1713,R-S-2008,2020-08-26,20:51:00,Gamma Basic Longsleeve Tshirt - Black - S,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,49.0,1,1,0.0,Custom,0.0,0,0.0,LB,Local shipping,Shopify_draft_order,0.0,0.0,Sweat Pants
1714,R-S-2008,2020-08-26,20:51:00,Oversized Polo Shirt - Black - S,Yes,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,79.0,1,1,0.0,Custom,0.0,Low,4.0,LB,Local shipping,Web,187.0,191.0,Sweat Pants
1715,R-S-2008,2020-08-26,20:51:00,Statement Tshirt - White - M,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,59.0,1,1,0.0,Custom,0.0,0,0.0,LB,Local shipping,Web,0.0,0.0,Sweat Pants
1716,R-S-2009,2020-08-27,09:28:43,Wide Sweatpants in Black - L,Yes,Not Cancelled,USD,Partially_refunded,Fulfilled,Fulfilled,55.0,1,1,0.0,Custom,55.0,Low,4.0,LB,Local shipping,Web,55.0,59.0,Sweat Pants
1717,R-S-2010,2020-08-27,17:17:33,Anya Slit Sweatshirt in Black - L,No,Not Cancelled,USD,Partially_refunded,Fulfilled,Fulfilled,79.0,1,1,0.0,Custom,0.0,0,0.0,LB,Local shipping,Web,0.0,0.0,Sweatshirt
1718,R-S-2010,2020-08-27,17:17:33,Anya Slit Sweatshirt in Indigo - XL,No,Not Cancelled,USD,Partially_refunded,Fulfilled,Fulfilled,79.0,1,1,0.0,Custom,0.0,0,0.0,LB,Local shipping,Web,0.0,0.0,Sweatshirt
1719,R-S-2010,2020-08-27,17:17:33,Beta Basic Longsleeve Tshirt - Black - L,Yes,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,49.0,1,1,0.0,Custom,0.0,Low,4.0,LB,Local shipping,Web,317.0,321.0,Sweat Pants
1720,R-S-2010,2020-08-27,17:17:33,Wide Sweatpants in Black - L,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,55.0,1,1,0.0,Custom,0.0,0,0.0,LB,Local shipping,Web,0.0,0.0,Sweat Pants
1721,R-S-2010,2020-08-27,17:17:33,Wide Sweatpants in Indigo - XL,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,55.0,1,1,0.0,Custom,0.0,0,0.0,LB,Local shipping,Web,0.0,0.0,Sweat Pants
1722,R-S-2011,2020-08-28,10:26:46,Anya Slit Sweatshirt in Charcoal - M,Yes,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,79.0,1,1,0.0,Custom,0.0,Low,4.0,LB,Local shipping,Web,443.0,447.0,Sweatshirt
1723,R-S-2011,2020-08-28,10:26:46,BouclÌ© Kim Coord Set - M,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,120.0,1,1,0.0,Custom,0.0,0,0.0,LB,Local shipping,Web,0.0,0.0,Set
1724,R-S-2011,2020-08-28,10:26:46,Boyfriend Shirt - White - M,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,59.0,1,1,0.0,Custom,0.0,0,0.0,LB,Local shipping,Web,0.0,0.0,Sweat Pants
1725,R-S-2011,2020-08-28,10:26:46,Linen Ruby Coord Set - Navy - M,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,130.0,1,1,0.0,Custom,0.0,0,0.0,LB,Local shipping,Web,0.0,0.0,Set
1726,R-S-2011,2020-08-28,10:26:46,Wide Sweatpants in Charcoal - L,No,Not Cancelled,USD,Paid,Fulfilled,Fulfilled,55.0,1,1,0.0,Custom,0.0,0,0.0,LB,Local shipping,Web,0.0,0.0,Sweat Pants
1727,R-S-2012,2020-08-28,21:46:21,Me Here Now Tshirt - White - L,Yes,Cancelled,USD,Voided,Fulfilled,Fulfilled,59.0,1,1,300.0,Custom,0.0,Low,4.0,LB,Local shipping,Web,296.0,300.0,Sweat Pants
1728,R-S-2012,2020-08-28,21:46:21,Oversized Polo Shirt - Scarlet - M,No,Not Cancelled,USD,Voided,Fulfilled,Fulfilled,79.0,1,1,0.0,Custom,0.0,0,0.0,LB,Local shipping,Web,0.0,0.0,Sweat Pants
